J. Baldie,6002561
J. Barnard,6002562
J. Berney,6002563
J. Bishop,1011948
J. Blake,6002564
J. Blyth,6002565
J. Bransdon,6002566
J. Bray,6002567
J. Brooks,6002568
J. Brophy & C. Oxton,6002569
J. Bruhl,5003827
J. Buckley,1004200
J. Bugaja,6002570
J. Bugeja,1019530
J. Bugeja & A. Sundholm,6002572
J. Burns,1015009
J. Burstal,6002573
J. Burstal: G.A. waterhouse collection,6002574
J. C. Andrews,1007601
J. C. Cardale,6002524
J. C. Dawkins,1020560
J. C. Goudie,6002736
J. C. Gouldie,6002209
J. C. Johnson,1012876
J. C. Keast,6002738
J. C. LeSouôf,1019390
J. C. Taylor,6002742
J. C. Wiburd,6002576
J. Campbell,6002577
J. Cardale,6002578
J. Carrick,1011859
J. Cartwright,6002579
J. Child,6002580
J. Citowitsch,6002581
J. Citowitsh,6002582
J. Clancey,6002583
J. Clancy,6002584
J. Clark,6002529
J. Clarke,6002586
J. Collins,6002587
J. Comimo,6002588
J. Cooke,1010874
J. Cooley,1018796
J. Couper,1018452
J. Cummin,6002589
J. Currey,1022476
J. D. Pinto,1018402
J. D. Thompson,6002530
J. Daniels,6002590
J. d'Apice,6002709
J. Dean,1021952
J. deS. Disney,6002710
J. Diggle,1018885
J. Disney,5003892
J. Dixon,6002592
J. Dixou,6002593
J. Dixsu,6002594
J. Dobunaba,1022392
J. Dodd,6002595
J. Dole,6002596
J. Done,6002597
J. Doyle,6002598
J. E. Bray,6002754
J. E. Dixon,6002756
J. E. Nielsen,1019395
J. Ellen,1022876
J. Elphick,6002600
J. F. Field,6002772
J. F. Illingworth,6002767
J. F. King,6002769
J. F. Miles,6002774
J. F.W. Mason,1024690
J. Farrell,6002601
J. Fartch,1018944
J. Feehan,1020300
J. Ferry,1019364
J. Fowler,1025613
J. Frazier,6002602
J. Freeland,6002603
J. Freeman,6002604
J. G. Brooks,6002781
J. Gardner,1012829
J. Garrick,6002606
J. Gemmell,1016462
J. Gerrard,1011997
J. Gibbon & A. Sundholm,6002608
J. Godworth,1016460
J. Gollan,1002965
J. Graff,1016454
J. Grigg,6002609
J. Grimshaw,6002610
J. H. Ardley,6002611
J. H. Boreham,1003849
J. H. Brown,6002791
J. H. Courtenay,1003227
J. H. Waterhouse,6002795
J. H. Watson,6002612
J. H. Wright,2005080
J. H. Young,1008085
J. H.L. Waterhouse,2005075
J. Harman,6002613
J. Harrington,1011474
J. Hasenpusch,1012093
J. Hassenpusch,6002615
J. Hickman,6002619
J. Hiekmer,6002620
J. Hilbert,6002621
J. Hingley,6002622
J. Hokin,1022069
J. Holland,1011681
J. Holloway,6002623
J. Hopkins,1021770
J. Hopson,1007852
J. Hopson; Waterhouse Collection,6002625
J. Humphries,2004639
J. Imrie,1020825
J. Indsto,6002626
J. J. De Warren,6002803
J. J. Lawrence,6002799
J. J. Walker,6002801
J. Kessel,6002627
J. King,6002904
J. L. Gressitt,6002809
J. L. Hosking,6002810
J. L. Wassell,6002812
J. Lamb,6002629
J. Lamrock,1023683
J. Landy,1011874
J. Lawrence,6002630
J. Leask,1014284
J. Liddy,6002816
J. Ling,6002905
J. Liu,1024640
J. Londt & B. Stuckenberg,6002631
J. Long,1004391
J. Loudon,6002632
J. Lowry,6002633
J. M. Aldrich,1014822
J. M. Macqueen,6002818
J. M. Nicol,6002819
J. M. Ponder,5008672
J. Macfarlane,2008612
J. Mackerras; Waterhouse Collection,6002635
J. Maclean,6002636
J. Macqueen,6002634
J. Macqueen & F.S. Paul,6002638
J. Macqueen; Waterhouse Collection,6002639
J. Maddon & C. Howard,6002641
J. Marc,1014283
J. Martin,6002642
J. Mason,6002643
J. Mason-Jones,6002644
J. McClean,6002646
J. McDougal,6002647
J. MCGILL,1022910
J. McIver,6002648
J. McLachlan,6002649
J. McLean,6002650
J. McQueen,6002651
J. Mcquiggan,5004070
J. McQuiggin,6002652
J. McRae,6002653
J. Morris,1006958
J. Moss,6002656
J. Mowbray,1024984
J. Murry,6002657
J. Norfolk,1025604
J. Norman,1006555
J. Norton,6002658
J. O. Campbell,2005193
J. O'Grady,1025589
J. O'Hare,6002659
J. Olive,5004318
J. O'Regan,6002660
J. O'Regon,6002661
J. O'Reilly,6002662
J. Pappert,6002664
J. Parkes,6002665
J. Parsons,1019780
J. Passlow,1018904
J. Patrick,6002666
J. Paxton,6002667
J. Peters,6002668
J. Plant,6002669
J. Ponder,1000170
J. Poole,6002670
J. Potts,1011935
J. Preeland,6002827
J. Prendegast,1014825
J. R. Cunningham,6002831
J. R. Hosking,1019531
J. R. Kerr,6002833
J. R. Kinghorn,6002834
J. R. Matthews,1023350
J. R. Turner,6002839
J. R. Williams,1020008
J. Ramsay,1011633
J. Raven,6002671
J. Recsei,1020876
J. Ridley,6002673
J. Roach,6002674
J. Robb,6002675
J. Rodd,1021599
J. Rogerson,6002676
J. Rudge,6002677
J. S. Barker,6002848
J. Saunders,5004162
J. Schomberg,6002678
J. Sedlacek,6002679
J. Sherrin,6002680
J. Simpson,2004749
J. Smith,1020609
J. Smyth,6002681
J. Stivala,6002682
J. Studdert,1000348
J. Sundholm,1020551
J. Szigetty-Gyula,1024276
J. Szigetty-Gyula & K. Marie,5004330
J. T. Gray,6002683
J. T. Medler,6002853
J. T. Waterhouse,6002684
J. T. Waterhouse :G. A. Waterhouse Collection,6002685
J. TANN,1020686
J. Tarnawski,1007302
J. Tarnawski & S. Lassau,6002687
J. Tarnawski and S. Lassau,6002688
J. Terry,2005307
J. Thompson,6002690
J. Turner,6002691
J. Turtle,6002692
J. V. Peters,6002859
J. V. Sherrin,6002867
J. Varley,6002694
J. Vinson,1019966
J. Virtue,6002695
J. W. Evans,1008367
J. W. Ismay,6002515
J. W. T. Armstrong,1008150
J. Walker,6002696
J. Walsh,6002549
J. Walsh & C.N. Smithers,6002698
J. Walsh & G. Holloway,6002699
J. Walsh & G.A. Holloway,6002700
J. Ware,1008257
J. Waterhouse,6002702
J. Waterhouse & M. Shea,6002703
"J. Waterhouse, M. Shea & K. Brown",6002704
J. Watson,6002705
J. Webber,1016625
J. Wilson,1023684
J. Wright,5004471
J. Yaldwyn,1017047
J.A.,6002711
J.A. Anderson,6002712
J.A. Armstrong,6002713
J.A. Bishop,1018322
J.A. Boyd,6002714
J.A. Brewer,6002715
J.A. Brooks,1011513
J.A. Brown,6002716
J.A. Clarke,6002717
J.A. Graff,1011549
J.A. Grieg,1007801
J.A. Hill,6002724
J.A. Jurado-Rivera,1006208
J.A. Keast,6002718
J.A. Kershaw,1003438
J.A. Macdonald,1018870
J.A. Simpson,6002720
J.A. Whellan,6002721
J.A.Brawn,6002722
J.A.G. Brooks,6002723
J.A.Keast,6002725
J.B. Davey,6002728
J.B. Noonan,6002730
J.B. St Hilliare,6002731
J.B. Studdert,5008670
J.Brown and D. Brown,6002732
J.C. Andrews,1007601
J.C. Bridwell,6002733
J.C. Cardale,1004195
J.C. Dawkins,1020560
J.C. Goudie,6002736
J.C. Goudie :A.H. Elston,6002737
J.C. Gouldie,6002209
J.C. Keast,6002738
J.C. Le Soeuf,6002739
J.C. LeSouôf,1019390
J.C. MacDonald,6002740
J.C. Redman,6002741
J.C. Taylor,6002742
J.C. Wiburd,6002576
J.C. Wilburd,6002744
J.C. Wilburt,6002745
J.C. Yaldwyn,6002746
J.C. Yalidwyns & H. Cooper,6002747
J.C.Cox,6002748
J.C.F. Johnson,1012876
J.C.Wiburd,6002750
J.D. Pinto,1018402
J.D. Thompson,6002530
J.Done,6002753
J.E. Bray,6002754
J.E. Brittain,6002755
J.E. Dixon,6002756
J.E. Dixson,6002757
J.E. Harker,1020630
J.E. Nielsen,1019395
J.E. van S. Greve,6002758
J.E.Bray,6002759
J.E.Brittain,6002760
J.F. Dodd,6002763
J.F. Field,6002772
J.F. Grimshaw,6002764
J.F. Haase,6002765
J.F. Illingsworth,6002766
J.F. Illingworth,6002762
J.F. King,6002769
J.F. Louden,6002770
J.F. Mason,1024690
J.F. Miles,6002774
J.F. Stephens,6002771
J.F.R. Kerr  :G.A. Waterhouse collection,6002775
J.G. & J.A. Daniels,6002776
J.G. Brooks,6001418
J.G. Campbell,6002778
J.G. O'Tepper,6002779
J.G. Reuther,6002780
J.G.Campbell,6002782
J.G.O. Tepper,6002783
J.G.S,6002784
J.G.S.,6002785
J.Gray,6002786
J.H. Ardley,6002611
J.H. Banfield,6002788
J.H. Barrett,6002789
J.H. Boreham,1003849
J.H. Brown,6002791
J.H. Courtenay,1003227
J.H. Rose,1025133
J.H. Waterhouse,10003617
J.H. Wright,2005080
J.H. Wright & W. Barnes,6002793
J.H. Wright and W. Barnes,6002794
J.H. Young,1008085
J.H.L. Waterhouse,6002795
J.H.S. Disney,6002796
J.J. De Warren,6002803
J.J. Kim,6002798
J.J. Lawrence,6002799
J.J. Szentivanyi,6002800
J.J. Walker,6002801
J.J.B. Madden,6002802
J.J.T. Evans,6002804
J.J.W.: G.A. Waterhouse collection,6002892
J.K. Guyomar,6002805
J.K. Yaldwyn & H. Cogger,6002807
J.K.S. Hassall,6002808
J.L. Gressitt,6002809
J.L. Herring,1011849
J.L. Hosking,6002810
J.L. Wasell,6000012
J.L. Wassell,6002812
J.L.H. Wassel,2005127
J.L.Hosking,6002813
J.L.Madden & K.L.Taylor,6002814
J.L.T. Tarnawski,2000000
J.M Ponder,1000451
J.M. Aldrich,1014822
J.M. Cumming,1020353
J.M. Leis,5004049
J.M. Macqueen,6002818
J.M. Nicol,6002819
J.M. Nicoll,6002901
J.M. Ponder,10003741
J.M. Webb,1021813
J.Macquan,6002820
J.May,6002821
J.McLean,6002822
J.N. Flett,6002823
J.O. Campbell,2005193
J.Partridge,6002825
J.Predergast,6002826
J.R. & H.R. Paxton,6002828
J.R. & M.R. Paxton,6002829
J.R. Cunningham,6002831
J.R. David,1019185
J.R. Gollan,1020514
J.R. Greenup,6002832
J.R. Hosking,1019531
J.R. Kerr,6002833
J.R. Kinghorn,6002834
J.R. Matthews,1023350
J.R. Norman,6002836
J.R. Slevin,6002837
J.R. Tibbey,6002838
J.R. Turner,1004139
J.R. Weiner,1008080
J.R. Williams,1020008
J.R.F.,6002840
J.R.T.,6002843
J.S. Barker,6002848
J.S. Clark,6002844
J.S. Disney,5004634
J.S. Ramsay,6002845
J.S. Whinray,6002846
J.S.C. Stivala,6002847
J.S.P.R,6002849
J.S.P.R.,6002850
J.T. Brooks,6002851
J.T. Gray,6002683
J.T. Medler,6002853
J.T. Waterhouse,6002684
J.T. Waterhouse :G.A. Waterhouse collection,6002855
J.T. Waterhouse: G.A. Waterhouse collection,6002856
J.Tarnawski & M.Shea,5004451
J.Tarnawski & S.Lassau,6002857
J.V. Peter,6002858
J.V. Peters,6002693
J.V. Peters & A.S. Smithers,6002860
J.V. Peters & C. Trickett,6002861
"J.V. Peters, D.K. McAlpine",6002862
J.V. Roberts,6002863
J.V. Sherrin,6002867
J.V.P.,6002864
J.V.P. [Peters],6002865
J.W & P.E.,1020013
J.W. & F. Evans,6002868
J.W. & F.E.,6002869
J.W. & F.E. Evans,6002870
J.W. ?? & F. Evans,6002871
J.W. E Evans,6002872
J.W. Evans,1008367
J.W. Evans & F. Evans,6002874
J.W. Evens,6002875
J.W. Hasenpusch,6002614
J.W. Ismay,6002515
J.W. Moore,6002877
J.W. Peters,6002878
J.W. Schomberg,6002879
J.W. Scott Macfie,6002880
J.W. Wainer,6002881
J.W. Weinar,6002882
J.W.E.,6002883
J.W.T. Armstrong,1008150
"J.Waterhouse, M.Shea",6002885
"J.Waterhouse, M.Shea & K. Brown",6002886
"J.Waterhouse, M.Shea & K.Brown",6002887
Jack Baker,1010808
Jack Hasenpusch,1012093
Jackett,6002899
Jacobs,2005368
Jaimie Potts,1022474
James Indsto,6002626
James M. Nicoll,6002901
Jane Rodd,1021599
Janet E. Harker,1020630
Jarvis,6002902
JB Marlow,6002888
JC Wiburd,6002890
Jean Gemmell,6002607
Jean Harsletts,6002903
Jean R. Weiner,1008080
Jeff Passlow,1018904
Jenny Webber,1016625
Jessica Ware,1008257
Jessup,2005394
Jim R. Turner,1004139
Jim Smith,1020609
JJW,6002891
JM [J. Macqueen],6002893
Joanne King,6002904
Joanne Ling,1020717
Joe Bugeja,6002571
Joe Bugeja & A. Sundholm,6002907
Joe Sedlacek,6002679
Johann G. Tepper,6002783
John Balderson,6002559
John Buckley,1004200
John Clark,6002529
John Francis Stephens,6002771
John Hopson,1007852
John L.,6002909
John O'Donnell,6002910
John Olive,5004318
John Terry,6002911
John V. Peters,6002693
John W. Evans,6002884
Jon L. Herring,1011849
Josephine C. Cardale,1004195
Joshua Studdert,1000348
Josò Antonio Jurado-Rivera,1006208
Joyce Allan,6002916
JR & MR Paxton,6002894
JR. & MR Paxton,6002895
Julian Holland,1011681
JV Peters,6002896
JV Peters & CN Smithers,6002897
JVP [J.V. Peters],6002898
K & E Carnaby,6002917
K & E Garnsby,6002918
K Bancroft,6002919
K C Khoo & D K McAlpine,6002921
K D Fairey,6002924
K Davey,6002925
K Fairey,6002927
K Neale,1023720
K Pullen,6002931
K Renwick,6002933
K Riess,6002934
K Whence,6002936
K Williamson,6002937
K. & E Carnaby,6002938
K. & E. Carnaby,6002940
K. A. Day,5004696
K. A. Kopenstonsky,1008037
K. A. Kopestonsky,1008157
K. A. Spencer,6002977
K. Abbott,1020308
K. Bossard,1016449
K. Brown,1017387
K. C. Khoo,6002982
K. C. McKeown,5004828
K. Carnaby,6002923
K. Cherry,4002284
K. Davey,4002264
K. Douglas,10008346
K. Drummond,6002944
K. E McKeown,6002993
K. E. Carnaby,6002992
K. E. Salter,6002994
K. Eaton,6002945
K. English,6002926
K. G. Campbell,6002995
"K. G.,A. Hamilton",1022659
K. Gregg,6002947
K. Halfpapp,1008164
K. Harvey,1008206
K. Hateley,6002948
K. Hately,6002949
K. Hill,1008634
K. Hindwood,6002950
K. Hinwood,6002951
K. J. Lambkin,6002999
K. Jacques,6002952
K. K. Spence,2005570
K. Keller,1005728
K. Kennedy,6002954
K. KHOO,3004517
K. Kiernan,6002955
K. Kjer,1008254
"K. Kopestonsky, M.S. & B.J. Moulds",6002956
K. Kota,6002957
K. L. Taylor,6003006
K. Lambkin,6002958
K. Lees,5008641
K. M. Moore,6003007
K. MacGregor,1004476
K. Maree,1024277
K. Marr,6002959
K. McCarron,1003998
K. McClelland,1020068
K. McDonald,1018747
K. Monkman,1020291
K. Neale,1023720
K. Nishida,1022163
K. O'Loughlin,6002961
K. Parry,6002963
K. Pethybridge,1025606
K. R. Norris,6002932
K. R. Pullen,1020303
K. Reed,6002964
K. Richards,1025586
K. Richardson,6002965
K. Richner,6002966
K. Rooke,6002967
K. Salter,1024303
K. Shoebridge,1016434
K. Slater,6002968
K. Smith,6002969
K. Stante,1006384
K. T. Richards,1021696
K. Taylor,6002970
K. Thumm,6002971
K. Turner,1018722
K. Tylor,6002972
K. Watson,1018201
K.A. Day,5004696
K.A. Hind..?,6002974
K.A. Hindwood,6002975
K.A. Hinwood [Hindwood],6002976
K.A. Kopenstonsky,1008037
K.A. Kopestonsky,1008157
K.A. Spencer,6002977
K.A. Wise,6002706
K.B. Fairey,6002978
K.C. KcKeown,6002980
K.C. Keown,6002981
K.C. Khoo,6002982
K.C. Khoo & B.J. Day,6002983
K.C. Khoo & D.K. McAlpine,6002984
K.C. Khoo & R De Keyzer,6002985
K.C. McKeown,5004828
K.C.Kloo,6002988
K.D. Fairey,6002990
K.E.,6002991
K.E. Carnaby,6002992
K.E. McKeown,6002993
K.E.W. Salter,6002994
K.G. Campbell,6002995
K.G. Hamilton,1022659
K.G.B,6002996
K.G.Campbell,6002997
K.J. & C.L. Lambkin,6002998
K.J. Lambkin,6002999
K.J. Sandery,1019536
K.K. Jacques,6003002
K.K. Spence,2005570
K.L. Dunn,1025030
K.L. Taylor,6003006
K.M. Moore,1006189
K.O'Connor,6003009
K.R. Black,6003010
K.R. Blanche,6003011
K.R. Norris,6002932
K.R. Pullen,1020303
K.R.Norris,6003015
K.Renwick,6003016
K.T. Richards,1021696
Kapatousty,6003023
Karen Banwell,6003024
Kathy Hill,1019368
KAY KHOO,3004517
KD Fairey,6003019
Keith Cherry,4002284
Keith Davey,4002264
Kelvyn L. Dunn,1025030
Ken D. Fairey,6002990
Ken May,6003027
Ken Turner,1018722
Ken. J. Sandery,1019536
Kenneth Eaton,6002945
Kerinne Harvey,1008206
Kershaw,6003028
Kesall Expedition,6003029
Kevin McDonald,1018747
"Khoo,KC and McAlpine,D",6003033
"Khoo,KC McAlpine,DK",6003032
Kieth C. McKeown,6002989
Kim,6003034
Kirsty Douglas,10008346
Kitching et al,6003040
Knapp,6003041
Knapton (?),6003042
KRB,1023575
Kreusler,1008035
Kris Jacques,6002952
Kris Jaques,6003043
Kylie McClelland,1020068
Kyside,6003044
L Brundin,6003045
L Diming,1023779
L Fanzen,6003048
L Franzen,6003049
L Gallard,6003050
L Gibson,5004939
L Hill,1018265
L Kelsey,6003055
L Miller & G Thesichinger,6003056
L Miller et G Theischinger,6003057
L Mueller & G Theischinger,6003058
L S Biggs,1023019
L Twigg,2005759
L Wilkie,5005049
L Willan,6003060
L Willian,6003062
L. A. Moutia,1020007
L. A. Smith,6003145
L. Abrahams,6003065
L. Altree-Williams,6003066
L. Andrews,6003067
L. B. O'Brien,1007220
L. B. Thorn,6003148
L. B. Wilson,6003149
L. Bancroft,6003068
L. Bloom,6003069
L. Brown,1014826
L. C. Haines,6003156
L. Chaseling,5005061
L. Cheel,6003074
L. Chinnick,6003075
L. Christidis,1018591
L. Clifton,6003076
L. Cook,1017687
L. Courtney-Haines,2006608
L. Diming,1023779
L. Dovey,5004929
L. E. Couchman,6003162
L. E. Souef,1014377
L. E. Watrous,6003129
L. Franzen,6003081
L. Frauzan: G.A. Waterhouse collection,6003082
L. Frauzen,6003083
L. G. Chandler,1023679
L. Gallard,6003084
L. Gibson,5004939
L. Gowland,6003086
L. Grant,6003087
L. Greenup,6003088
L. H. Coleman,6003169
L. H. Mosse-Robinson,6002382
L. H. Savage,6003089
L. Haities,6003091
L. Hammermeister,6003092
L. Harrison,6003093
L. Harrison; Waterhouse Collection,6003094
L. Hilbert,6003095
L. Hill,1018265
"L. Hill, et al",6003098
L. Holme,1020066
L. Hopson,6003054
L. Hopson & A. Musgrave,6003100
L. hopson & R. Caven,6003141
L. Huges,6003101
L. Hughes,6003102
L. Humphries,6003103
L. J. Newman,1013652
L. Johnston,1019356
L. Judge,6003104
L. L.,1014281
L. L. Smith,1014279
L. L. Wilson,6003105
L. Layron,1018972
L. LeSouef,6003106
L. Lippman,6003107
L. Love,6003108
L. M. Courtney Haines,1016468
L. M. Swan,6003109
L. Meades,5008642
L. Muller,6003111
L. Muller & G. Theischinger,6003112
L. O'Donnell,1011655
L. Parry,6003113
L. Pease,1024780
L. Pottenger,1018896
L. Radunz,6003114
L. Reese,6003115
L. Reinhold,6003116
L. Ring,1008222
L. Robertson,1018884
L. Rodda,6003117
L. Rook,1018738
L. S. Willan,1004329
L. Schutt,6003118
L. Scott,6003119
L. Seri,4000634
L. Sidhu,6003120
L. Stanton,6003121
L. Stomlai,6003122
L. Tane,6003123
L. Thomas,6003124
L. Turner,6003125
L. Twigg,2005759
L. Umback,6003126
L. V. Waterhouse,1003781
L. von Richter,1022363
L. Wasell,6003127
L. Wassel,6003128
L. Wassell,1007874
L. Wilkie,1008119
L. Wilkie & H. Smith,6003131
L. Wilkie & S. Priday,6003132
L. Wilkie and R. Harris,6003133
L. Wilkie and S. Priday,6003134
"L. Wilkie, H. Smith Et Al.",5005083
"L. Wilkie, R. Harris & H. Smith",6003135
"L. Wilkie, R. Harris & T. Moulds",5005087
"L. Wilkie, R. Harris, T. Moulds",5005089
L. Williams,6003138
L. Wilson,1008201
L. Winker,6003139
L. Wood,6003140
L.A & K.R. Clements,6003142
L.A. Ducker,6003144
L.A. Moutia,1020007
L.A. Smith,6003145
L.A.Ducker,6003146
L.B. O'Brien,1007220
L.B. Thorn,6003148
L.B. Wilson,6003149
L.C. Brooker,1018734
L.C. Carne,6003151
L.C. Haines,6003156
L.D. Ahem & J.D. Blyth,6003159
L.D. Johnston,6003160
L.E. Chadwick & B. L. Brunet,6003161
L.E. Couchman,6003162
L.E. Cumming,6003163
L.E. Koch & A. Page,6003164
L.E. Souef,1014377
L.E. Watrous,6003129
L.F. Edwards,6003165
L.G. Chandler,1023679
L.G. Glasscock,6003166
L.G. Packmar,1025322
L.G.R. Munro,6003167
L.H. Coleman,6003169
L.H. Morse-Robinson,6003170
L.H. Mosse-Robinson,6002382
"L.H. Mosse-Robinson, L.C. Haines",6003175
L.H. Moss-Robinson; Waterhouse Collection,6003171
L.H. Turner,6003176
L.H.Mincham,6003177
L.Hill et al,6003179
L.J. Aitchison,1020794
L.J. Chinnick,6003180
L.J. Newman,1013652
L.L. Hopson,6003181
L.L. Smith,1014279
L.Lynch,6003182
L.M. Courtney & L.C. Smithers,6003188
L.M. Courtney Haines,1016468
L.M. Kampen,1003026
L.M. Moss-Robinson,6003196
L.M.R.,6003198
L.R. Greenup,6003200
L.R. Nichols,6003201
L.R. Ring,6003202
L.S. Biggs,1023019
L.S. Kimsey & R.B. Kimsey,6003204
L.S. Willan,1004329
L.V. Waterhouse,1003781
L.Wilkie & H.Smith,5005121
L.Wilkie Et Al.,5005126
"L.Wilkie, H.Smith Et Al",5005128
"L.Wilkie, R.Harris & T.Moulds",5005131
"L.Wilkie, R.Harris & T.Moulds.",5005132
Lambkin et. al.,1017991
Lance Wilkie,5005073
Lawrence & Weir,6003215
"Lawrence, Weir & Johnson",6003216
Lea,6004925
Lea & Carter,6003218
Lea & Hacker,6003219
Lea & Wilson,6003220
Lea and Wilson,6003221
Leithedd,1007469
Lenore Grant,6003222
Leon Hyland,6003223
"Leppla, Davidson, Bigelow, Bentzien et al",6003224
Les Hall,6003225
Les Scott,6003226
Lesley C. Brooker,1018734
Lichtwardt,6003227
Linda Reinhold,6003229
Little,4002374
Livingstone,6000090
Lormer,6000412
Lorraine Rook,1018738
Louise M. Kampen,1003026
Loxley,1025156
LS Willan,6003209
Lucas,6003232
Ludowici,1008011
Luke Collins,6003233
Lynette J. Aitchison,1020794
M & B Moulds,6003235
M & V Gregg,6003236
M & V. Gregg,6003237
M Backhouse,6003238
M Ball,6003239
M Bryce,1025608
M Cermak,6003241
M Fletcher & C Kota,6003243
M G Brooker,2006216
M Gregg,6003246
M H Gregg,6003247
M Humphrey,4005531
M Kota,6003249
M Mould,6003251
M Moulds & C Smithers,6003253
M Moulds J Thompson,5005459
M Robinson Et Al,5005516
M S & B J Moulds,5005519
M S Upton,6003256
M Schneider,6003257
M Shea,5005751
M White,5005575
M Wylie,1025315
M.,1019777
M. & B. Moulds,6003260
M. & J. Mankin,6003261
M. & V. Gregg,6003262
M. A. Evans,1023320
M. A. Schneider,6003382
M. Allen,5005244
M. and V. Gregg,6003377
M. Andreas,6003263
M. Baehr,1003165
M. Balke,1014803
M. Bartlett,1010809
M. Bartlett & L.C. Haines,6003266
M. Batley,6003389
M. Blunden and A. Musgrave,6003268
M. Bryant,1015035
M. Bryce,1025608
M. Bugeja,6002554
M. Bulbert,5008647
M. Bulpit,6003272
M. Cermak,6003275
M. Charlton,6003276
M. Clay,6003277
M. Cohen,6003278
M. Comfort,6003279
M. Coombs,1025024
M. Daccordi,6003280
M. Day,6003282
M. Day :G.A. Waterhouse collection,6003283
M. Day ; Waterhouse Collection,6003284
M. Day; Waterhouse Collection,6003285
M. De Baar,6003286
M. Dingley,6003288
M. Dowell,6003289
M. Driessen,1008203
M. du Boulay,1012839
M. Duboulay,6003290
M. Dunstone,6003291
M. Dwyes,6003292
M. E. Irwin,6003399
M. Elliot,6003293
M. Evans,6003697
M. F. Day,6003242
M. F. Heugel,1025581
M. F. Leask,6003405
M. Faber,6003295
M. Faulkner,6003296
M. Fitzgerald,6003297
M. Gambler,6003298
M. Golding,6003299
M. Gonding,6003300
M. Goudie,1022027
M. Graham,4005521
M. Grant,6003301
M. Gray,1009685
M. Gray & B.J. Day,6000014
M. Gray & D. Charley,6003303
M. Gray & G. Cassis,6003305
"M. Gray, G. Mellidge & H. Smith",6003306
"M. Gray, G. Milledge & H. Smith",6003307
"M. Gray, G. Milledge, H. Smith & M. Zabka",6003308
M. Gregg,6003309
M. Gregg & J.A. Browning,6003310
M. Gregory,1009691
M. Gressitt,1025418
M. H. Colman,6003411
M. H. Dunn,6003412
M. Hamilton,6003311
M. Hanlon,6003312
M. Hawkins,6003314
M. Heap,6003315
M. Hobbler,6003317
M. Hobbs,1019778
M. Hobler,6003248
M. Hockey,6003319
M. Hockey & M. de Baar,6003320
M. Hoult,6003321
M. Humphrey,1008087
M. Hutson,6003322
M. I. Hobler,6003413
M. I. Nikitin,6003346
M. I. Nitikin,5005479
M. Irade,6000375
M. Irwin & S. Gaimari,6003323
M. J. Manski,6003419
M. J. Steinbauer,1008072
M. Jones,1019779
M. Jowett,6003324
M. Kamper,6003325
M. Kota,6003326
M. Kuah,1024311
M. L. Bason,6003426
M. L. Fishet,1022856
M. Lane,1007709
M. Lang,6003327
M. Lawman,6003328
M. Lawson,6003329
M. Lenthall,6003331
M. Long,6003332
M. Lovell,6003333
M. Lovett,6003334
M. Lowman,6003250
M. M.,1025213
M. Madon,6003336
M. Martyn,1021760
M. Marx,6003337
M. Matthews,1004061
M. May,1008357
M. McDonald,6003338
M. Misdale,1008207
M. Mould,6003340
M. Moulds,1020232
M. Moulds & S. Cowan,5005635
"M. Moulds, D.K. McAlpine & McEvey",6003342
M. Murphy,6003343
M. Neckemann,1018797
M. Nicitin,6003344
M. Nikitin,6003345
M. Nikiton,6003347
M. Nikitsi,6003348
M. Noulds,6003349
M. O'Brien,6003350
M. P. Shephard,1017953
M. Pace,6003351
M. Patterson,6003353
M. Pentley,6003354
M. Peterson,6003355
M. Powell,1023377
M. Preston,1022487
M. Quirk,6003604
M. R. Gray,5005961
M. R. Long,6003443
M. Radestock,1018971
M. Ramsay,6003357
M. Richards,6000378
M. Robinson,1006945
M. Robinson Et Al,5005516
M. Rong,6003359
M. Root,6003698
M. S. Moulds,6003628
M. S. Upton,6003470
M. Saltone,6003361
M. Saunders,6003362
M. Sawtell,6003363
M. Scheider & G. Daniels :G. Daniels coll'n,6000016
M. Schneider,6003364
M. Shea,10004515
M. Showers,1023374
M. Simons,1022926
M. Smith,6003366
M. Snizek,1023760
M. Solomon,1025237
M. Stevens,1019710
M. T. Hobler,6003368
M. Thompson,6003482
M. Tichon,6003369
M. V. Lovell,1011472
M. W. Brown,6003485
M. W. Mules,1003633
M. W. Robertson,6003370
M. Walford-Huggins,6003371
M. Wallace,1020305
M. Ward,1009825
M. Watt,6003373
M. Webb,1011840
M. White,5005575
M. Whitten,1025476
M. Wicks,6003375
M. Williams,6003259
M. Wylie,1025315
M. Zabka,5002175
M.& V. Gregg,6003380
M.A. Ashcroft,1020831
M.A. Evans,1023320
M.A. Schneider,1020346
M.A. Schneider & D.K. McAlpine,6003383
M.A. Schneider & G. Daniels,6000017
M.A. Wall,1006769
M.B.,6003385
M.C. Vial,1021802
M.D. H,6003391
M.D. Murray,6003392
M.D. Schwartz,1008082
M.E. Gray,6003394
M.E. Grey,6003395
M.E. Hale,6003396
M.E. Irwin,6003397
M.E. Irwin & D.K. Yeates & S.D. Gaimari,6003398
M.E.P. Daly,6003400
M.F. Braby,6003269
M.F. Braby & F. Douglas,6003401
M.F. Day,6003242
M.F. Day :Waterhouse collection,6003403
M.F. Downes,6003404
M.F. Heugel,1025581
M.F. Leask,6003405
M.G. Brooker,2006216
M.G. Elliott,6003294
"M.Gray, G. Milledge & H.Smith",6003407
"M.Gray, G. Milledge, H.Smith & M. Zabka",6003408
