"RNP|-34.1318|151.0512|100000",6056006
"Rock pool, bed of Williams R.|-32.35|151.75|100000",1091075
"Rocky Waterholes Rd, Beaury SF|-28.5533|152.3292|100",6033664
"Roebourne, N.W. Australia|-20.77111|117.1453|10000",1143816
"Roeburn|-25.11667|149.58333|10000",1143832
"Roeburn (no state given) species found throughout northern Australia (WA, NT & Qld)|||",6054487
"Roper R. x-ing 2km W of Mataranka|-14.9136|133.085|1000",1103822
"Ropes Ck.|-33.832|150.801|10000",6063100
"Round Hill Fauna Reserve|-33.0485|146.2012|10000",1147474
"Round Hill Fauna Reserve, N.S.W.|-33.0152|146.1679|10000",1086994
"Round Hill Faunal Reserve|-33.0152|146.1679|10000",6053878
"Round Hill Reserve|-33.0152|146.1679|10000",1144166
"Round Hill, Round Hill Reserve|-33.0152|146.1679|10000",1143560
"Royal N.P., Flat Rock Crossing, ex Saw Arm Creek|-34.1152|151.0681|1000",1138783
"Royal N.P., National Falls, madicolous zone|-34.1507|151.015|1000",1138781
"Royal N.P., National Falls, roadcut seeps|-34.1511|151.0149|1000",6063888
"Royal N.P., Uloola Falls|-34.115|151.035|10000",6048859
"Royal Nat Park|-34.1318|151.0512|100000",6064025
"Royal Nat. Pk. Great Marley Beach|-34.1152|151.1346|10000",1092874
"S Westerly branch of Kunderang Station Ck|-30.8089|152.1122|100",6034058
"S.  Queens|-28.1|145.72|10000",1093926
"S.  Queensld|-28.1|145.72|10000",1093926
"S. Australia|-30|135|100000",1092867
"S. Johnstone R.|-28.382|152.368|10000",6047889
"S. Rhodesia, Chirinda|-20.08|31.47|",1142697
"SA Lake Gillies (misspelling)|-32.79067|136.80822|10000",1087339
"Saddle along ridge with steep drop to the S & a shallow basin to the N., Spirabo SF|-29.3125|152.1864|100",5005933
"SAND'HAM V.|-37.949|145.005|10000",1130612
"Sandhills Bilgola Beach|-33.6318|151.3179|10000",6056306
"Sans Souci Sydney|-33.9985|151.1346|10000",6065766
"Saw Pit Ck. Snowy Mts|-36.3605|148.5106|10000",6034688
"Sawpit Ck 3800ft Mt Kosciusko|-36.3565|148.5687|10000",6041098
"Seaford. V|-38.10513889|145.1318056|10000",6060713
"Serpentine R. Point Lookout 4000' NSW|-30.475|152.322|10000",1114038
"Serpentine R., Point Lookout NSW 4,000'|-30.475|152.322|10000",1114038
"Sigatokai, Fiji|-18.1429|177.5046|10000",1147681
"Sisters Beach, Rocky Cape N.P.|-40.9163|145.5691|10000",1147569
"Site 4 i - 1989 : H-4-14 Dipt|-28.14|153.11|10000",6028414
"Site 5 : H-5-10 Dipt|-28.14|153.11|10000",6028415
"Small track off (S) Dome Rd. Track about 2.5km W of Never Never Picnic Area about 150m up this track Dorrigo NP|-30.3589|152.7833|100",5006113
"South Coast (topside) Jannali - Sutherland (underside)|-34.028|151.0634|10000",1092553
"South Forest Way, Tallagandra SF, Site 2|-35.702|149.542|1000",1052721
"Speewah Rd, 5 mi S. Kuranda|-16.8737|145.5997|10000",6054782
"Springwood|-33.6968|150.5685|10000",1144823
"Stanthorpe, S.Qld|-28.65472|151.93499|10000",6034797
"Stanthorpe,Qld|-28.65472|151.93499|10000",1144778
"START 1.3 KM N OF SW CORNER OF FOREST. HEAD N ALONG WESTERN MARGIN.|-33.71155|148.13922|",1097520
"START 800M E OF SW CORNER OF FOREST. HEAD W ALONG SOUTHERN MARGIN.|-33.72728|148.13994|",1097340
"Sth Coffs Hbr.|-30.336|153.1154|10000",1144773
"Sth Johnstone|-33.424|151.342|10000",6050450
"Stradbroke I|-27.589|153.454|10000",1084762
"Stradbroke Isd.|-27.589|153.454|10000",1084761
"Strzelecki Cr.|-29.364|139.83|10000",6044932
"Summit of Round Hill, Round Hill Reserve|-32.9672|146.1668|10000",1093672
"swamp, 28km N. of Laura, N.Qld|-15.347|144.455|10000",1132462
"Swan R|-31.895|115.971|100000",6056894
"Swan R.|-31.895|115.971|100000",6052143
"Sweers Island (Label), N. Australia (register)|-17.10222|139.61889|10000",6046231
"Sydney, Edgeclff, Trumper Pk.|-33.881|151.235|1000",1138145
"Sylvannia|-34.0152|151.1012|10000",6066842
"TAKE RD 1.4 KM S OF SW CORNER OF FOREST.  HEAD NTH FOR 0.9 KM. TRANSECT HEADS W STARTING 20M IN.|-33.71964|148.14961|",1097010
"TAKE RD 1.4 KM S OF SW CORNER OF FOREST. HEAD NTH FOR 1.9 KM. TRANSECT HEADS W STARTING 20M IN.|-33.71172|148.1487|",1097033
"Taken resting on grassheads|-33.13|148.18|10000",1147481
"Talbigo NSW 1200'|-35.582|148.301|10000",1114181
"Tambourine Mountain|-27.92305|153.17167|10000",6051348
"Tambourine Mt|-27.92305|153.17167|10000",1112568
"Tambourine Mt., Q.|-27.92305|153.17167|10000",1144758
"Tammin (top) Cumderin (underside)|-31.642|117.486|10000",6010205
"Tanganyika, Magugu|-4.017|35.767|10000",1113568
"Tarcuttah|-35.265|147.735|10000",6021080
"Tasm. 2488|-42.25|146.5|100000",6047685
"Tasmania (from first specimen and Register)|-42.25|146.5|100000",6032342
"Telowie Gorge, 10km E. Port Germein|-33.02133|138.11069|10000",6065015
"Telowie Gorge, 10km E. Pt Germein|-33.02133|138.11069|10000",6065015
"Telowie Gorge, 10km SE Port Germein|-33.02133|138.11069|10000",6032718
"Telowie Gorge, 10km SE Pt Germein|-33.02133|138.11069|10000",6032718
"The Bogan|-31.47|147.18|100000",6047270
"The Gorge, Sturt, Nat. Park, NSW|-29.332|142.235|10000",6064611
"Thomas R., Esperance|-33.858|123.015|10000",1093210
"through gate at N end, dam on left. (set trippy) go right. Left at T, meter reading 2.9 km. Paddock on right. over fence, in 100m. site heads W|-33.48691|147.23398|",1097432
"Through gate at N end. 2.3 km from dam on left. through vegetation on right approx 100 m heading South|-33.49132|147.24787|",1097532
"Through gate at N end. Travel 1.1 km from dam on left.  take next  left (veers back north) stop at 1.2.km.  Site on right 110 deg East.|-33.47794|147.25001|",1097177
"Through gate Nth end. Dam on left (set trippy). turn right. Turn left at T. when meter reads 1.1km -  site on right, heads Nth along fence.|-33.47308|147.2415|",1097330
"Through gate Nth end.(set trippy) turn right. Left at T intersection. Follow road around forest edge when meter reads 5.3 site is on right. heads Nth along fence.|-33.50503|147.22973|",1097153
"TICHBOURNE TO WARRIGAL RD. R1 START IS 5.7K FROM TICHBOURNE TURNOFF. N SIDE OF RD|-33.216|148.06256|",1097478
"TICHBOURNE TO WARRIGAL RD. R1 START IS 7.2K FROM TICHBOURNE TURNOFF. S SIDE OF RD|-33.22335|148.04638|",1097009
"Tinda ck. Putty rd|-33.159783|150.694659|10000",6030648
"Tinda ck. Putty Rd, NSW|-33.159783|150.694659|10000",6030649
"Tintinarra|-35.884|140.058|10000",1136093
"Tom Grogins Hut|-36.538|148.132|10000",6026594
"top of card -Tammin; underside - Kellerberrin|-31.63181|117.7079|10000",1143759
"Trib. Wilson River, 70 metres along Falls Walk Track|-31.2|152.48|10000",1124524
"Tributary Grasstree Ck, Nogrigar Rd, Ewingar SF|-29.1486|152.4314|100",5005782
"'Tuglo' 48km N of Singleton|-32.2754|151.2919|1000",1147487
"'Tuglo' 50km N Singleton|-32.2754|151.2919|1000",1114586
"Tuglo Wildlife Ref 50km N Singleton|-32.2754|151.2919|10000",6057115
"Tugun, S.Qld|-28.147|153.493|10000",1144775
"TWED706 Clothiers Ck|-28.3275|153.508|1000",1120828
"Tweed R|-28.3412|153.3691|100000",6056975
"Tyenna River, W Westerway|-42.700267|146.72805|",1087511
"Ulan Nr. Cassilis|-32.265|149.76|10000",1132672
"Ulong, East Dorrigo|-30.232|152.885|10000",1084302
"Upper Colo R.|-33.415|150.718|100000",6028267
"Vampier Gorge, Pilbara|-22.283|118.45|10000",1132559
"Vaucluse, near Sydney|-33.8568|151.2679|10000",6067546
"vic 'Hanrahans', Murray Scrub Rd. Toonumbar N.P.|-28.4806|152.735|10000",1142726
"Vicinity of Beach, Victory Harbour|-35.55158|138.61948|10000",1147538
"vicinity of Jenolan caves|-33.82|150.08|10000",6042365
"Victor Harbor, South Australia & Eaglehawk Neck, Tasmania|||",6058460
"W.A.|-26|122|100000",6032621
"Wagga|-35.115|147.368|10000",1128373
"Wahroonga, nr recreation ground|-33.707|151.118|10000",6037174
"Waldron Swamp, Moruya|-35.85|150.13|1000",1087598
"Wangianna Springs|-29.675|137.713|10000",1131023
"Wannon R. near Jimmy's Creek, Grampians|-37.3481|142.5047|10000",6027005
"Warbtn V.|-37.756|145.701|10000",6060465
"Warren R.|-34.53|116.02|100000",6047646
"Warrumbunles Nat. Pk., Split Rock|-31.282|148.968|10000",1140923
"Waterfall|-34.1318|150.9929|10000",6050867
"Waterfall, Royal National Park|-34.1358|150.9968|10000",6067124
"Wattle Ck Rd. Richmond Range SF|-28.645|152.7747|100",6041649
"Wattle Ck. Rd. Richmond Range SF|-28.645|152.7747|100",6041649
"Wembley Park|-31.93628|115.8137|10000",1143520
"Wentworth falls Blue Mountains|-33.7152|150.3679|10000",6049580
"Wentworth Falls, Jamison Creek|-33.7045|150.3739|1000",1138602
"Wentworth Falls, Valley of the Waters|-33.7286|150.3723|1000",6039038
"West Australia|-26|122|100000",1092762
"West Pymble, near Sydney|-33.7568|151.129|10000",1147495
"Wetland: Cattleyard Koorigang Is.|-32.8392|151.7078|1000",1128265
"Wetland: Scotts head Koorigang Is.|-30.8392|151.7078|1000",1128267
"Wheogo 12 mi NE Dunedoo|-31.86667|149.41667|10000",6028421
"Wheogo 12 miles NE of Dunedoo|-31.86667|149.41667|10000",1084402
"Wheogo near Dunedoo|-31.86667|149.41667|10000",6031755
"Wiburndale Rivulet, nr Sofala|-33.3351|149.6242|10000",6035784
"Wilsons Valley Kosciuko N. Pk.|-36.348|148.518|10000",1109943
"Wilsons Valley, Snowy Mts.|-36.348|148.518|10000",6063893
"Wiola Ck Fire Trail, Badja SF. Site 1.|-36.123|149.609|1000",6035042
"Wiola Ck Fire Trail, Badja SF. Site 3|-36.09|149.581|1000",5033556
"Wollomombi Falls, near Armidale|-30.5318|152.0346|10000",6035111
"Wongin Hills|-30.83389|116.6839|10000",1091742
"Wongin Hills, W. Aust.|-30.83389|116.6839|10000",1091742
"Woodgate, 35km E Childers|-25.083|152.517|10000",1133363
"Woodlark Is.|-9.1|152.83|10000",1087363
"Woronora R Engadine|-34.0484|151.0059|10000",6030354
"Woronora R. Engadine|-34.0484|151.0059|10000",6030354
"Wyabing|-33.55|118.15|10000",1096132
"Wydgee Station nr. Mt. Magnet|-28.844|117.829|10000",6059157
"Wydgee Station nr. Mt.Magnet|-28.844|117.829|10000",6059157
"Wyperfield Nat. Park Vic.|-35.565|142.118|10000",1108789
"Yabbra Scrub, Yabbra SF|-28.63|152.33|10000",1113621
"Yalwal, near Nowra|-34.9318|150.3846|10000",1148186
"Yarra Bch|-33.982|151.235|10000",6033078
"Yathong NR|-32.5869|145.4975|1000",1148227
